policy,seed,time_bin,day,drone_id,route,pickup,route_distance,energy_used,battery_remaining,active_warehouse_count,visited_warehouse_count,unvisited_warehouse_count,objective_value
mlp_aco,3,7104,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7105,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7106,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7107,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7108,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7109,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7110,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7111,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7112,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7113,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7114,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7115,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7116,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7117,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7118,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7119,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7120,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7121,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7122,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7123,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7124,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7125,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7126,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7127,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7128,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7129,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7130,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7131,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7132,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7133,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7134,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7135,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7136,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7137,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7138,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7139,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7140,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7141,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7142,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7143,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7144,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7145,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7146,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7147,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7148,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7149,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7150,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7151,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7152,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7153,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7154,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7155,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7156,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7157,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7158,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7159,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7160,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7161,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7162,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7163,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7164,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7165,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7166,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7167,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7168,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7169,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7170,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7171,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7172,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7173,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7174,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7175,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7176,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7177,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7178,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7179,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7180,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7181,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7182,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7183,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7184,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7185,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7186,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7187,75,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7188,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7189,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7190,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7191,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7192,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7193,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7194,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7195,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7196,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7197,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7198,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7199,75,1,"[0, 0]",{},0.0,0.0,30.0,0,0,0,0.0
mlp_aco,3,7200,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7201,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7202,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7203,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7204,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7205,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7206,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
mlp_aco,3,7207,76,1,"[0, 1, 0]","{""1"": 30.0}",10.0,10.0,20.0,1,1,0,10.0
